Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
9666698067,"17 Aug 2023, 14:29:54",Afternoon Run,Run,,3001,7.05,174.0,85,false,,,activities/9666698067.gpx,,,3001.0,2523.0,7050.72998046875,3.467968702316284,2.794581890106201,31.221799850463867,31.521799087524414,4.0,17.299999237060547,16.580101013183594,-0.004267097916454077,,,,,,161.41049194335938,,,696.81884765625,,,85.0,,,,,,,,,,,,,0.0,,1.0,7089.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3494601249694824,3188.199951171875,,,,7068.0,""
9699231478,"22 Aug 2023, 14:31:58",Afternoon Run,Run,,3721,10.12,185.0,138,false,,,activities/10399037808.fit.gz,,,3721.0,3721.0,10126.5595703125,3.5140624046325684,2.721461772918701,51.60000228881836,51.60000228881836,5.0,26.0,21.534523010253906,0.0,,,,,,163.2427215576172,,,790.0,,,138.0,,,,,,,,,,,,,0.0,,1.0,10225.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.721461772918701,2428.10009765625,,,,8762.0,""
9748020025,"30 Aug 2023, 05:49:44",Afternoon Run,Run,"",2359,5.16,172.0,41,false,"",,activities/10450702237.fit.gz,,,2359.0,2235.0,5162.89990234375,7.565784931182861,2.3100223541259766,106.0,100.19999694824219,32.0,126.0,33.097068786621094,0.11029165983200073,,,,,,146.63064575195312,,,426.0,,,41.0,,,,,,,,,,,0.0,,0.0,,1.0,5667.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.188596725463867,3292.199951171875,,,,4968.0,""
9776941157,"3 Sep 2023, 15:18:49",Kilimanjaro,Run,Zone 2,4644,10.23,173.0,45,false,,,activities/10481401055.fit.gz,,,4644.0,4644.0,10238.919921875,3.7940001487731934,2.204763174057007,251.80001831054688,260.20001220703125,30.600000381469727,200.39999389648438,30.92781639099121,-0.08216582983732224,,,,,,137.23721313476562,,,856.0,,,45.0,,,,,,,,,,,0.0,,0.0,,1.0,11044.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.204763174057007,1937.300048828125,,,,9714.0,media/8B26657F-F69B-4E58-994E-F137D1FB4F23.jpg
9784030431,"4 Sep 2023, 18:25:10",Evening Run,Run,Zone 2,4307,10.69,164.0,45,false,,,activities/10488893571.fit.gz,,,4307.0,4307.0,10691.6904296875,5.732000350952148,2.482398509979248,189.60000610351562,206.8000030517578,29.799999237060547,135.60000610351562,33.05795669555664,-0.16076678037643433,,,,,,137.99343872070312,,,848.0,,,45.0,,,,,,,,,,,0.0,,0.0,,1.0,11346.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.482398509979248,5418.7998046875,,,,9620.0,""
9803866959,"7 Sep 2023, 16:31:01",Afternoon Run,Run,Basically a hike,5271,10.65,174.0,121,false,,,activities/10509748074.fit.gz,,,5271.0,5206.0,10649.419921875,3.640000104904175,2.045604944229126,363.0000305175781,283.6000061035156,50.0,373.20001220703125,42.42424392700195,0.7456239461898804,,,,,,150.78225708007812,,,967.0,,,121.0,,,,,,,,,,,0.0,,0.0,,1.0,12010.8798828125,1694102400.0,1.0,29.3799991607666,29.899999618530273,15.859999656677246,0.4399999976158142,1013.8800048828125,3.759999990463257,8.59000015258789,234.0,0.0,1694066816.0,1694112896.0,0.875,,,0.0,1.0,0.3700000047683716,17641.0,2.0,,,,,0.0,2.0203793048858643,442.0,,,,10312.0,""
9829612933,"11 Sep 2023, 15:36:46",Afternoon Run,Run,Zone 2,8090,21.10,167.0,82,false,,"",activities/10536922629.fit.gz,,,8090.0,7854.0,21099.5390625,4.448762893676758,2.6864705085754395,197.60000610351562,266.20001220703125,29.0,126.80000305175781,45.05861282348633,-0.32307928800582886,,,,,,143.3079376220703,,,1589.0,,,82.0,,,,,,,,,,,0.0,,0.0,,1.0,21603.69921875,1694444416.0,3.0,23.280000686645508,24.600000381469727,19.149999618530273,0.7799999713897705,1015.5399780273438,2.140000104904175,4.929999828338623,279.0,0.800000011920929,1694412544.0,1694458112.0,0.875,,14766849.0,0.6899999976158142,5.0,0.7799999713897705,21751.0,3.0,,,,,0.0,2.6081011295318604,13966.2998046875,,,,19010.0,""
9862012614,"15 Sep 2023, 15:01:42",Zone 5,Run,"",1203,2.22,183.0,27,false,,,activities/10570872232.fit.gz,,,1203.0,1203.0,2219.909912109375,4.400000095367432,1.8453116416931152,140.3999786376953,42.0,128.0,227.1999969482422,21.94781494140625,4.470248222351074,,,,,,157.18414306640625,,,245.0,,,27.0,,,,,,,,,,,0.0,,0.0,,1.0,2806.39990234375,1694790016.0,2.0,25.010000228881836,26.639999389648438,19.790000915527344,0.7300000190734863,1009.4099731445312,2.680000066757202,6.039999961853027,258.0,1.2000000476837158,1694758400.0,1694803328.0,0.0,,,0.6700000166893005,5.0,0.6100000143051147,18274.0,3.0,,,,,0.0,1.8453116416931152,0.0,,,,2052.0,""
9869851072,"17 Sep 2023, 15:57:06",Afternoon Run,Run,"Zone 2
Smart watch isn’t that smart",5993,10.86,158.0,40,false,,,activities/10579113511.fit.gz,,,5993.0,4144.0,10866.0,4.024000644683838,2.6221041679382324,83.20001220703125,158.0,28.200000762939453,127.19999694824219,45.44797897338867,-0.5494714975357056,,,,,,141.56451416015625,,,802.0,,,40.0,,,,,,,,,,,0.0,,0.0,,1.0,13725.7998046875,1694962816.0,5.0,20.510000228881836,21.06999969482422,16.700000762939453,0.7900000214576721,1009.4400024414062,3.7899999618530273,9.199999809265137,218.0,0.6000000238418579,1694931328.0,1694976000.0,0.125,,,0.8700000047683716,5.0,0.8600000143051147,16655.0,3.0,,,,,2.0,1.8131153583526611,6904.7001953125,,,,12378.0,""
9875391661,"18 Sep 2023, 17:51:34",Evening Run,Run,,4074,10.11,189.0,46,false,,,activities/10584943146.fit.gz,,,4074.0,3993.0,10113.0,4.3973469734191895,2.532682180404663,121.20000457763672,163.20001220703125,30.0,127.80000305175781,44.89652633666992,-0.41508620977401733,,,,,,144.2109832763672,,,786.0,,,46.0,,,,,,,,,,,,,0.0,,1.0,10399.400390625,1695056384.0,1.0,22.469999313354492,22.6200008392334,14.729999542236328,0.6200000047683716,1018.3400268554688,1.8200000524520874,6.039999961853027,315.0,0.0,1695017856.0,1695062272.0,0.125,,,0.3499999940395355,5.0,0.3199999928474426,26082.0,1.0,,,,,0.0,2.4823269844055176,7116.2001953125,,,,9298.0,""
9918124398,"25 Sep 2023, 14:29:13",Afternoon Ride,Ride,Zone 2,3781,23.01,,,false,,Impi,activities/9918124398.gpx,,12.0,3781.0,3659.0,23016.859375,10.509961128234863,6.290478229522705,16.843589782714844,14.343600273132324,-0.6000000238418579,5.300000190734863,15.97205638885498,0.010861603543162346,,,,,,,,147.00613403320312,599.7528686523438,,,,,,,,,,,,,,,,0.0,,1.0,,1695650432.0,8.0,18.0,17.729999542236328,12.270000457763672,0.6899999976158142,1024.77001953125,7.53000020980835,12.130000114440918,176.0,0.0,1695618048.0,1695661312.0,0.375,13090771.0,,0.0,1.0,0.8799999952316284,31978.0,1.0,,,,,0.0,6.08750581741333,133.5,,,,,""
9918136510,"25 Sep 2023, 14:35:12",Afternoon Ride,Ride,,3411,21.94,143.0,12,false,,,activities/10629782301.fit.gz,,,3411.0,3411.0,21945.7265625,10.417856216430664,6.433809757232666,17.399999618530273,19.0,0.4000000059604645,5.199999809265137,4.29729700088501,-0.0072907134890556335,,,,,,118.74044799804688,,83.42668151855469,499.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,1695650432.0,8.0,18.0,17.729999542236328,12.270000457763672,0.6899999976158142,1024.77001953125,7.53000020980835,12.130000114440918,176.0,0.0,1695618048.0,1695661312.0,0.375,,,0.0,1.0,0.8799999952316284,31978.0,1.0,,,,,0.0,6.433809757232666,27.799999237060547,,,,,""
9957349481,"1 Oct 2023, 14:06:32",Sober October 1,Run,Zone 2,3632,10.16,151.0,25,false,,"",activities/10670790087.fit.gz,,,3632.0,3627.0,10160.2998046875,3.6478514671325684,2.801295757293701,18.600000381469727,19.600000381469727,1.7999999523162842,9.399999618530273,30.08578109741211,-0.009866859763860703,,,,,,140.0374755859375,,,733.0,,,25.0,,,,,,,,,,,0.0,,0.0,,1.0,10164.0,1696168832.0,3.0,17.56999969482422,17.09000015258789,10.770000457763672,0.6399999856948853,1019.4000244140625,3.2100000381469727,5.110000133514404,248.0,0.0,1696137088.0,1696178816.0,0.625,,14766849.0,0.4099999964237213,5.0,0.8100000023841858,29773.0,1.0,,,,,0.0,2.7974393367767334,9731.7001953125,,,,8914.0,""
9966151350,"2 Oct 2023, 14:29:16",SO 2,Run,Zone 2,1826,5.13,155.0,11,false,,,activities/10680101952.fit.gz,,,1826.0,1822.0,5135.93017578125,3.497997999191284,2.8188419342041016,8.199999809265137,7.800000190734863,3.4000000953674316,8.800000190734863,3.9389312267303467,0.007795054465532303,,,,,,138.51368713378906,,,374.0,,,11.0,,,,,,,,,,,0.0,,0.0,,1.0,5145.2001953125,1696255232.0,3.0,18.959999084472656,19.479999542236328,16.639999389648438,0.8600000143051147,1015.5,4.570000171661377,7.730000019073486,245.0,0.5,1696223616.0,1696264960.0,0.625,,,0.6899999976158142,5.0,0.9800000190734863,12388.0,1.0,,,,,0.0,2.81266713142395,4579.89990234375,,,,4548.0,""
9970694540,"3 Oct 2023, 15:07:39",SO 3,Run,Zone 2,2128,5.90,152.0,15,false,,,activities/10684843640.fit.gz,,,2128.0,2128.0,5900.1298828125,3.2760009765625,2.7726173400878906,5.199999809265137,3.200000047683716,2.0,4.599999904632568,4.651369571685791,0.03400851786136627,,,,,,140.66207885742188,,,428.0,,,15.0,,,,,,,,,,,0.0,,0.0,,1.0,5896.10009765625,1696345216.0,8.0,15.15999984741211,14.850000381469727,11.8100004196167,0.800000011920929,1002.22998046875,9.8100004196167,17.549999237060547,306.0,0.0,1696310144.0,1696351232.0,0.625,,,0.8299999833106995,5.0,0.9800000190734863,25168.0,0.0,,,,,0.0,2.7726173400878906,1688.9000244140625,,,,5142.0,""
9976948512,"4 Oct 2023, 15:11:54",SO 4,Run,Zone 2,1999,5.32,148.0,11,false,,,activities/10691363421.fit.gz,,,1999.0,1945.0,5325.68017578125,3.806640625,2.7381389141082764,8.200000762939453,8.800000190734863,1.7999999523162842,7.0,4.004039287567139,-0.011227794922888279,,,,,,137.00103759765625,,,384.0,,,11.0,,,,,,,,,,,0.0,,0.0,,1.0,5359.7001953125,1696431616.0,8.0,15.470000267028809,14.920000076293945,9.850000381469727,0.6899999976158142,1016.4099731445312,8.140000343322754,11.920000076293945,263.0,0.0,1696396672.0,1696437504.0,0.625,,,0.6299999952316284,5.0,0.699999988079071,25349.0,0.0,,,,,0.0,2.6641721725463867,135.6999969482422,,,,4692.0,""
9985412156,"5 Oct 2023, 14:41:30",SO 5,Run,Zone 2,1819,5.04,147.0,9,false,,,activities/10700162206.fit.gz,,,1819.0,1815.0,5041.64013671875,3.3460123538970947,2.7777631282806396,7.399999618530273,9.0,2.4000000953674316,8.199999809265137,8.499788284301758,-0.031666360795497894,,,,,,138.19454956054688,,,361.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,5062.2001953125,1696514432.0,8.0,15.359999656677246,14.6899995803833,8.680000305175781,0.6399999856948853,1016.4099731445312,7.239999771118164,12.279999732971191,300.0,0.0,1696483200.0,1696523776.0,0.75,,,0.7699999809265137,5.0,0.25999999046325684,27936.0,1.0,,,,,0.0,2.7716548442840576,3261.10009765625,,,,4402.0,""
9987081670,"6 Oct 2023, 05:17:24",SO 6,Run,Zone 2,1877,5.09,142.0,7,false,,,activities/10701915632.fit.gz,,,1877.0,1825.0,5094.759765625,4.3046875,2.791649103164673,2.1999998092651367,2.799999952316284,2.4000000953674316,4.599999904632568,3.5149483680725098,-0.011778815649449825,,,,,,134.02658081054688,,,363.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,5103.10009765625,1696568448.0,5.0,13.100000381469727,12.829999923706055,11.899999618530273,0.9200000166893005,1016.1900024414062,6.599999904632568,10.0,210.0,0.800000011920929,1696569728.0,1696610048.0,0.875,,,0.8500000238418579,5.0,0.9900000095367432,12008.0,0.0,,,,,0.0,2.7143099308013916,565.5,,,,4530.0,""
10001358904,"8 Oct 2023, 14:35:33",SO 8,Run,Zone 2,1906,5.38,138.0,7,false,,,activities/10716823728.fit.gz,,,1906.0,1854.0,5387.02001953125,3.5375003814697266,2.9056203365325928,10.0,8.800000190734863,2.0,7.199999809265137,19.78798484802246,0.02238454669713974,,,,,,128.29940795898438,,,387.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,5379.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.826348304748535,53.70000076293945,,,,4650.0,""
10007066178,"9 Oct 2023, 15:38:00",SO 9,Run,Zone 2,1836,5.18,149.0,7,false,,,activities/10722814721.fit.gz,,,1836.0,1814.0,5187.7998046875,6.081249713897705,2.859867572784424,8.199999809265137,6.400000095367432,2.200000047683716,5.400000095367432,5.854374408721924,0.03467473015189171,,,,,,127.96062469482422,,,375.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,5207.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.825598955154419,185.10000610351562,,,,4472.0,""
10023069047,"10 Oct 2023, 15:25:24",SO 10,Run,2,1809,5.34,149.0,8,false,,,activities/10739374791.fit.gz,,,1809.0,1801.0,5342.14013671875,3.689990282058716,2.96620774269104,3.3999998569488525,3.4000000953674316,2.200000047683716,5.599999904632568,3.887316942214966,0.0,,,,,,134.53233337402344,,,387.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,5334.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.953090190887451,196.1999969482422,,,,4534.0,""
10023069215,"11 Oct 2023, 15:04:24",SO 11,Run,2,1884,5.19,156.0,14,false,,,activities/10739374986.fit.gz,,,1884.0,1818.0,5190.9501953125,4.2340087890625,2.8553080558776855,5.199999809265137,4.800000190734863,2.200000047683716,5.199999809265137,8.071015357971191,0.0077218301594257355,,,,,,139.7653045654297,,,376.0,,,14.0,,,,,,,,,,,0.0,,0.0,,1.0,5196.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.755281448364258,193.39999389648438,,,,4534.0,""
10030540797,"12 Oct 2023, 15:13:41",SO 12,Run,Zone 2,1870,5.25,151.0,11,false,,,activities/10747139022.fit.gz,,,1870.0,1809.0,5252.490234375,4.335999965667725,2.9035325050354004,5.199999809265137,3.5999999046325684,2.200000047683716,5.400000095367432,4.326516151428223,0.0306400153785944,,,,,,138.81019592285156,,,378.0,,,11.0,,,,,,,,,,,0.0,,0.0,,1.0,5238.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8088183403015137,208.39999389648438,,,,4540.0,""
10030540823,"13 Oct 2023, 05:18:56",SO 13,Run,Zone 2,1865,5.04,149.0,9,false,,,activities/10747139061.fit.gz,,,1865.0,1813.0,5048.22021484375,4.042486667633057,2.784456729888916,5.399999618530273,5.400000095367432,2.200000047683716,5.400000095367432,5.520974159240723,0.0,,,,,,135.94398498535156,,,363.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,5062.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.706820487976074,176.0,,,,4470.0,""
10048062024,"15 Oct 2023, 13:36:53",So 14,Run,"",1835,5.15,151.0,9,false,,,activities/10765427760.fit.gz,,,1835.0,1815.0,5151.31005859375,4.204648494720459,2.8381874561309814,5.40000057220459,4.599999904632568,2.200000047683716,5.400000095367432,3.8759396076202393,0.01558719202876091,,,,,,137.0492401123047,,,371.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,5146.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.807253360748291,380.3999938964844,,,,4474.0,""
10048078407,"15 Oct 2023, 19:07:41",Springbok Quarter Final,Workout,You could say I was nervous,6676,0,166.0,17,false,,,activities/10765444749.fit.gz,,,6676.0,6676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,101.5831298828125,,,511.0,,,17.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,""
10050231061,"16 Oct 2023, 16:52:32",SO 15,Run,NotSmart Watch,1811,4.35,148.0,10,false,,,activities/10767680565.fit.gz,,,1811.0,1784.0,4358.18017578125,4.443994045257568,2.4429261684417725,12.800000190734863,13.199999809265137,2.200000047683716,7.0,5.676407337188721,-0.009200749918818474,,,,,,138.3191680908203,,,343.0,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,4366.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4065048694610596,48.29999923706055,,,,4510.0,""
10118340605,"18 Oct 2023, 15:39:08",Afternoon Run,Run,,2110,4.38,157.0,12,false,,,activities/10838579201.fit.gz,,,2110.0,1817.0,4388.35986328125,5.002206802368164,2.415167808532715,126.60000610351562,128.40000915527344,12.600000381469727,54.0,32.15407180786133,-0.03945869579911232,,,,,,135.55349731445312,,,338.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,4947.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.079791307449341,1627.199951171875,,,,4660.0,""
10118340632,"17 Oct 2023, 15:08:14",Afternoon Run,Run,,3225,4.61,158.0,15,false,,,activities/10838579158.fit.gz,,,3225.0,2101.0,4611.7099609375,7.144791603088379,2.195007085800171,164.8000030517578,175.1999969482422,13.399999618530273,91.80000305175781,44.69243240356445,-0.2092803567647934,,,,,,135.35601806640625,,,370.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,5594.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4299875497817993,1745.800048828125,,,,5284.0,""
10118472798,"19 Oct 2023, 14:12:29",Afternoon Run,Run,,1837,3.92,159.0,11,false,,,activities/10118472798.gpx,,,1837.0,1783.0,3927.389892578125,3.668017625808716,2.202686309814453,76.45903015136719,75.759033203125,26.200000762939453,92.69999694824219,42.06516647338867,0.017907073721289635,,,,,,135.9038543701172,,,419.83258056640625,,,11.0,,,,,,,,,,,,,0.0,,1.0,4167.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.13793683052063,1171.0,,,,5402.0,""
10118472909,"25 Oct 2023, 14:34:03",Afternoon Run,Run,,2039,4.84,161.0,42,false,,,activities/10118472909.gpx,,,2039.0,1978.0,4845.27978515625,3.9759764671325684,2.449585437774658,8.246142387390137,8.246142387390137,0.6000000238418579,6.800000190734863,24.14501190185547,0.0,,,,,,151.2819366455078,,,487.84002685546875,,,42.0,,,,,,,,,,,,,0.0,,1.0,4842.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3763020038604736,150.1999969482422,,,,4952.0,""
10118472960,"28 Oct 2023, 07:25:21",Morning Run,Run,,4245,10.09,155.0,46,false,,,activities/10118472960.gpx,,,4245.0,4222.0,10092.3701171875,5.056705951690674,2.3904240131378174,11.422792434692383,9.822792053222656,1.5,6.699999809265137,7.194590091705322,0.015873534604907036,,,,,,143.79318237304688,,,1017.2401733398438,,,46.0,,,,,,,,,,,,,0.0,,1.0,10096.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.377472400665283,6587.89990234375,,,,11110.0,""
10134675368,"28 Oct 2023, 19:04:33",The Final,Workout,"",7691,0,167.0,22,false,,,activities/10855731370.fit.gz,,,7691.0,7691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,105.52645874023438,,,718.0,,,22.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,""
10134678347,"30 Oct 2023, 16:24:11",Afternoon Run,Run,"Watch went flat :(
Also seems I’m getting slower?",8469,18.02,154.0,39,false,,,activities/10855734248.fit.gz,,,8469.0,8130.0,18020.259765625,4.47509765625,2.2165141105651855,19.19999885559082,17.799999237060547,1.600000023841858,8.399999618530273,10.186519622802734,0.007716699969023466,,,,,,134.5416259765625,,,1397.0,,,39.0,,,,,,,,,,,0.0,,0.0,,1.0,18196.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.127790689468384,137.5,,,,20166.0,""
